rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
1153,You are right. This does make me feel more important.,1.25,0.2886751345948128,4,3,1,0
1154,Well this case sure isn’t brief…,1.25,0.2886751345948128,4,3,1,0
1155,Didn't the prosecuting attorney say that three of us should handle the case?,1.25,0.2886751345948128,4,3,1,0
1156,Think they'll suspect collusion?,1.25,0.2886751345948128,4,3,1,0
1157,Panoramic Powerpoint handouts.,1.25,0.2886751345948128,4,3,1,0
1158,I think we brought everything but the kitchen sink,1.25,0.2886751345948128,4,3,1,0
1159,This is gonna be a long meeting.,1.25,0.2886751345948128,4,3,1,0
1160,I hate these long briefs,1.25,0.2886751345948128,4,3,1,0
1161,Some people won't go anywhere without their ping pong table.,1.25,0.2886751345948128,4,3,1,0
1162,I think we left the xylophone in the car.,1.25,0.2886751345948128,4,3,1,0
1163,A machine gun would be really cool. But this is a bass clarinet.,1.25,0.2886751345948128,4,3,1,0
1164,Well one of us should have remembered the combination.,1.25,0.2886751345948128,4,3,1,0
1165,Like they've never seen a professional pall bearer before.,1.25,0.2886751345948128,4,3,1,0
1166,"""Next time, we should think about the practical implications of a merger"".",1.25,0.2886751345948128,4,3,1,0
1167,I just don't like representing shallow people.,1.25,0.2886751345948128,4,3,1,0
1168,Sharing is caring.,1.25,0.2886751345948128,4,3,1,0
1169,"Yes, it's a big deal.",1.25,0.2886751345948128,4,3,1,0
1170,"What The Donald wants, The Donald gets.",1.25,0.2886751345948128,4,3,1,0
1171,"It's all about teamwork, but the leg chain can drive you nuts.",1.25,0.2886751345948128,4,3,1,0
1172,I assure you I can do this without you Price Waterhouse guys.,1.25,0.2886751345948128,4,3,1,0
1173,His iMac is the headstone.,1.25,0.2886751345948128,4,3,1,0
1174,"When they announced the death of polls, new jobs opened up for pollbearers.",1.25,0.2886751345948128,4,3,1,0
1175,She acts like she's never seen guys share a briefcase before.,1.25,0.2886751345948128,4,3,1,0
1176,Let's keep this brief.,1.25,0.2886751345948128,4,3,1,0
1177,We make wide turns.,1.25,0.2886751345948128,4,3,1,0
1178,I give 3 to 1 odds we win the business.,1.25,0.2886751345948128,4,3,1,0
1179,These long cases are really a drag.,1.25,0.2886751345948128,4,3,1,0
1180,How well did you know this brief?,1.25,0.2886751345948128,4,3,1,0
1181,"This must be his briefcase, it's YUGE!",1.25,0.2886751345948128,4,3,1,0
1182,We’re asking the court for a tall order.,1.25,0.2886751345948128,4,3,1,0
1183,Just think but for Trump we would never had the folding stretcher.,1.25,0.2886751345948128,4,3,1,0
1184,"When is this ""shared economy"" going to end?",1.25,0.2886751345948128,4,3,1,0
1185,We think that you're wrong side of this one.,1.25,0.2886751345948128,4,3,1,0
1186,"Actually, I did hope I'd get a job transporting ventriloquists' dummies when I grew up.",1.25,0.2886751345948128,4,3,1,0
1187,Just wait till you try the job sharing toilet,1.25,0.2886751345948128,4,3,1,0
1188,"It's nice that they print the nuclear launch codes in large print for President Sanders, but it does make things more difficult for us.",1.25,0.2886751345948128,4,3,1,0
1189,I know we saved on the airport luggage fee but don't you think it's time we each got our own travel bag?,1.25,0.2886751345948128,4,3,1,0
1190,Handling a heavy caseload.,1.25,0.2886751345948128,4,3,1,0
1191,What does she even do here?,1.25,0.2886751345948128,4,3,1,0
1192,Hope they included napkins with our five-foot hero.,1.25,0.2886751345948128,4,3,1,0
1193,I love this new team building exercise.,1.25,0.2886751345948128,4,3,1,0
1194,At the count of three we release the boa constrictor.,1.25,0.2886751345948128,4,3,1,0
1195,Does she know this corporate exercise is usually performed above the glass ceiling?,1.25,0.2886751345948128,4,3,1,0
1196,"Like I said, George, the firm's management committee is looking for new ways to promote collegiality and teamwork. Now, could you swing out to the left.",1.25,0.2886751345948128,4,3,1,0
1197,Run over. By a steam roller. Easiest pallbearer gig I've ever had.,1.25,0.2886751345948128,4,3,1,0
1198,I bet the guy that invented these junior executive condo briefcases is making a fortune.,1.25,0.2886751345948128,4,3,1,0
1199,We're attachéd at the hip.,1.25,0.2886751345948128,4,3,1,0
1200,Inefficient? It used to take 6 men to move Pallbearer Bonds.,1.25,0.2886751345948128,4,3,1,0
1201,Don't you just love being a lobbyist for the funeral business?,1.25,0.2886751345948128,4,3,1,0
1202,I bet they didn't think a white guy could play the koto.,1.25,0.2886751345948128,4,3,1,0
1203,It Is a pair of gloves. Trump insisted on this box.,1.25,0.2886751345948128,4,3,1,0
1204,"I agree, it is less suspicious than one assassin carrying a gun case.",1.25,0.2886751345948128,4,3,1,0
1205,"If anyone asks, this is a contrabassoon.",1.25,0.2886751345948128,4,3,1,0
1206,"Trust me, it's harder to leave it on the subway this way.",1.25,0.2886751345948128,4,3,1,0
1207,Anyone for a triple martini?,1.25,0.2886751345948128,4,3,1,0
1208,"I hate these long, drawn-out arguments.",1.25,0.2886751345948128,4,3,1,0
1209,"Before I was in Cream, I had to carry it myself.",1.25,0.2886751345948128,4,3,1,0
1210,Ted just always has to be first handle.,1.25,0.2886751345948128,4,3,1,0
1211,Do you think anyone suspects?,1.25,0.2886751345948128,4,3,1,0
1212,Remember how Nixon had an 'Enemies List?' This is Mr. Trump's 'Losers List.',1.25,0.2886751345948128,4,3,1,0
1213,Try not to be too obvious.,1.25,0.2886751345948128,4,3,1,0
1214,"In this case, it's not so brief.",1.25,0.2886751345948128,4,3,1,0
1215,Mr. Trump said to put his ego with his other baggage,1.25,0.2886751345948128,4,3,1,0
1216,"Oh for god's sake, it's not like this is a bus.",1.25,0.2886751345948128,4,3,1,0
1217,I still think we would have less conspicuous carrying pistols in shoulder holsters.,1.25,0.2886751345948128,4,3,1,0
1218,This brings 'working in tandem' to a whole new level.,1.25,0.2886751345948128,4,3,1,0
1219,How are you liking the left side? I was thinking of switching.,1.25,0.2886751345948128,4,3,1,0
1220,I think you're coming with us.,1.25,0.2886751345948128,4,3,1,0
1221,"I always wondered what was meant by the ""sharing economy"".",1.25,0.2886751345948128,4,3,1,0
1222,Weekend At Bernie Sanders'.,1.25,0.2886751345948128,4,3,1,0
1223,I should have told her I have a big package.,1.25,0.2886751345948128,4,3,1,0
1224,Didn't I tell you? You saw the way the way that babe eyed us when she saw our cool partner briefcase.,1.25,0.2886751345948128,4,3,1,0
1225,I thought mergers were supposed to eliminate redundancy.,1.25,0.2886751345948128,4,3,1,0
1226,He wants his enemies to know he arrived by stretch limo.,1.25,0.2886751345948128,4,3,1,0
1227,That elevator was packed.,1.25,0.2886751345948128,4,3,1,0
1228,We're all handling the case!,1.25,0.2886751345948128,4,3,1,0
1229,I'm starting to think the sharing economy has gone too far.,1.25,0.2886751345948128,4,3,1,0
1230,Everyone is going to think this ramrod is a briefcase.,1.25,0.2886751345948128,4,3,1,0
1231,"He opted for the ""bury yourself in work"" casket",1.25,0.2886751345948128,4,3,1,0
1232,"Boss likes his bonus in small, unmarked bills.",1.25,0.2886751345948128,4,3,1,0
1233,Are you sure Hank done it this way?,1.25,0.2886751345948128,4,3,1,0
1234,It's a really long-term deal.,1.25,0.2886751345948128,4,3,1,0
1235,Why do you think they know we're The Three Musketeers?,1.25,0.2886751345948128,4,3,1,0
1236,I'm not sure if our CEO truly understands thr concept of sharing resources.,1.25,0.2886751345948128,4,3,1,0
1237,I told you not to mention his tiny fingers.,1.25,0.2886751345948128,4,3,1,0
1238,"'Okay, three-briefing we go! if you're sure they didn't say 'de-briefing...'""",1.25,0.2886751345948128,4,3,1,0
1239,"I'm tired of retorting, ""Yes, in fact, our briefs are long.""",1.25,0.2886751345948128,4,3,1,0
1240,"Toasted, Triple Long Sub, with everything on it.",1.25,0.2886751345948128,4,3,1,0
1241,but we have separate rooms,1.25,0.2886751345948128,4,3,1,0
1242,I still think printing the document on multiple pages makes more sense.,1.25,0.2886751345948128,4,3,1,0
1243,"Boy, if she only knew we are ""Super Glued"" to these handles!",1.25,0.2886751345948128,4,3,1,0
1244,What's all this talk about cutting out the middle man?,1.25,0.2886751345948128,4,3,1,0
1245,"When you said oversight, I was thinking more like ankle monitor.",1.25,0.2886751345948128,4,3,1,0
1246,Just act natural. Pretend it's a xylophone.,1.25,0.2886751345948128,4,3,1,0
1247,I'm feeling it's little more heavy than awkward.,1.25,0.2886751345948128,4,3,1,0
1248,I'm pretty sure the boss didn't mean this when he ordered the expansion of our portfolio.,1.25,0.2886751345948128,4,3,1,0
1249,File sharing,1.25,0.2886751345948128,4,3,1,0
1250,Who knew the sharing economy would go this far?,1.25,0.2886751345948128,4,3,1,0
1251,Quit complaining. The hips are always the heaviest.,1.25,0.2886751345948128,4,3,1,0
1252,Threesomes are all the rage now.,1.25,0.2886751345948128,4,3,1,0
1253,These days you never know who your delivering a Hero to.,1.25,0.2886751345948128,4,3,1,0
1254,Don't you feel the synergy?,1.25,0.2886751345948128,4,3,1,0
1255,"Personally, I think doing everything in triplicate is a waste.",1.25,0.2886751345948128,4,3,1,0
1256,He would have wanted an ergonomic funeral.,1.25,0.2886751345948128,4,3,1,0
1257,It IS Louis Vuitton; they’re designing by committee now.,1.25,0.2886751345948128,4,3,1,0
1258,"If I told you, I'd have to shoot you.",1.25,0.2886751345948128,4,3,1,0
1259,We can't let her go without her trombone.,1.25,0.2886751345948128,4,3,1,0
1260,The Democratic Socialist administration has really changed Wall Street.,1.25,0.2886751345948128,4,3,1,0
1261,He groaned at the CEO's jokes.,1.25,0.2886751345948128,4,3,1,0
1262,This is my other smartphone.,1.25,0.2886751345948128,4,3,1,0
1263,Let's hope third time's the charm.,1.25,0.2886751345948128,4,3,1,0
1264,Our vacations are even more interesting.,1.25,0.2886751345948128,4,3,1,0
1265,Just my luck I have to share a briefcase with a cyclops and a guy with yogurt-covered raisins for eyes.,1.25,0.2886751345948128,4,3,1,0
1266,You call yourself a coxswain?,1.25,0.2886751345948128,4,3,1,0
1267,I hope your briefs aren't touching mine....,1.25,0.2886751345948128,4,3,1,0
1268,You two take the credit. I'm just the middleman.,1.25,0.2886751345948128,4,3,1,0
1269,"Believe me, it's tough hailing a cab.",1.25,0.2886751345948128,4,3,1,0
1270,Can you remind me if this is a billiard or snooker tournament?,1.25,0.2886751345948128,4,3,1,0
1271,"Good news, I hear Ben Carson is taking surgery appointments again.",1.25,0.2886751345948128,4,3,1,0
1272,The boss certainly does a lot of weekend reading.,1.25,0.2886751345948128,4,3,1,0
1273,"Well, I guess this is better than trust falls and ropes courses for team building.",1.25,0.2886751345948128,4,3,1,0
1274,I didn't realize how much we'd be investing in the sharing economy.,1.25,0.2886751345948128,4,3,1,0
1275,Caption Suggestion. No Caption. It tells a story without words.,1.25,0.2886751345948128,4,3,1,0
1276,"Get a grip, Ripley, we want to present a unified case.",1.25,0.2886751345948128,4,3,1,0
1277,"Remind me: Are we three ad guys with storyboards, or three hit men with machine guns?",1.25,0.2886751345948128,4,3,1,0
1278,"So, what's in your suitcase?",1.25,0.2886751345948128,4,3,1,0
1279,I hate going to long meetings.,1.25,0.2886751345948128,4,3,1,0
1280,"If your playing Wagner, the contrabassoon player typically needs an extra set of lungs.",1.25,0.2886751345948128,4,3,1,0
1281,I told you this is the perfect way to steal an ironing board from a hotel.,1.25,0.2886751345948128,4,3,1,0
1282,They're not BRIEF case briefs.,1.25,0.2886751345948128,4,3,1,0
1283,The next time they send us to a board meeting we need to check on how long the board is.,1.25,0.2886751345948128,4,3,1,0
1284,Trust me. They do this at Google.,1.25,0.2886751345948128,4,3,1,0
1285,Not my idea of how a bassoon trio would work.,1.25,0.2886751345948128,4,3,1,0
1286,These mergers are becoming a little excessive.,1.25,0.2886751345948128,4,3,1,0
1287,Checked or Carry-on?,1.25,0.2886751345948128,4,3,1,0
1288,The court won't allow separate briefs.,1.25,0.2886751345948128,4,3,1,0
1289,"You just have to draw attention to yourself, don’t you?",1.25,0.2886751345948128,4,3,1,0
1290,Yeah well being in the middle there's not much glamour either.,1.25,0.2886751345948128,4,3,1,0
1291,Does holding this section of our bag make me look gay?,1.25,0.2886751345948128,4,3,1,0
1292,"I told you, we should've just done a power point presentation.",1.25,0.2886751345948128,4,3,1,0
1293,Be very alert on the left turns,1.25,0.2886751345948128,4,3,1,0
1294,We bill in triplicate.,1.25,0.2886751345948128,4,3,1,0
1295,I played bass for 'The Who'.,1.25,0.2886751345948128,4,3,1,0
1296,"You're just not a team player, are you?",1.25,0.2886751345948128,4,3,1,0
1297,If you were a team player you'd have my back right now.,1.25,0.2886751345948128,4,3,1,0
1298,Remember we call it an Uber briefcase and think it's perfect for a shared economy.,1.25,0.2886751345948128,4,3,1,0
1299,"Great job maneuvering the elevator. Next challenge, the men's room.",1.25,0.2886751345948128,4,3,1,0
1300,"Wow, the briefcase-pool express elevator totally cuts our commute time!",1.25,0.2886751345948128,4,3,1,0
1301,Maybe if you worked a little harder you'd be middle handle material.,1.25,0.2886751345948128,4,3,1,0
1302,"If we're going to handle this case properly, we all need to be on the same side!",1.25,0.2886751345948128,4,3,1,0
1303,I got shotgun after the presentation.,1.25,0.2886751345948128,4,3,1,0
1304,"Carpooling I get, but...?",1.25,0.2886751345948128,4,3,1,0
1305,We should consider switching to info-sharing on the Cloud instead.,1.25,0.2886751345948128,4,3,1,0
1306,"Carpooling is one one thing, but this is ridiculous!",1.25,0.2886751345948128,4,3,1,0
1307,Sometimes the most unexpected people tend to help you in rare occasions.,1.25,0.2886751345948128,4,3,1,0
1308,"I get off on the third, Jack on the second. You can handle it from there.",1.25,0.2886751345948128,4,3,1,0
1309,"Next time, I get to ride in the suitcase.",1.25,0.2886751345948128,4,3,1,0
1310,Good thing we got off the elevator together.,1.25,0.2886751345948128,4,3,1,0
1311,It's never too lively at the Pallbearer's Convention,1.25,0.2886751345948128,4,3,1,0
1312,The modern mafia no loner uses Tommy guns and violin cases. We've found shoulder launched missiles to be much more persuasive.,1.25,0.2886751345948128,4,3,1,0
1313,"On the count of three, we switch hands and directions, ready one, ...two",1.25,0.2886751345948128,4,3,1,0
1314,"Sure, we can leave him holding the bag. But my conscience will trouble me for a long long time.",1.25,0.2886751345948128,4,3,1,0
1315,"Big smiles, big smiles guys, or this briefcase made for a threesome will never catch on",1.25,0.2886751345948128,4,3,1,0
1316,Small hands? Large briefcase.,1.25,0.2886751345948128,4,3,1,0
1317,"Remember, 3, whatever is under the 2nd handle is mine.",1.25,0.2886751345948128,4,3,1,0
1318,He's a good listener. lousy talking head.,1.25,0.2886751345948128,4,3,1,0
1319,Wish I could put her in the box too.,1.25,0.2886751345948128,4,3,1,0
1320,No one ever gets fired here.,1.25,0.2886751345948128,4,3,1,0
1321,"I didn't know ""killer presentation'' meant THAT!",1.25,0.2886751345948128,4,3,1,0
1322,The team-building activities lately are not working.,1.25,0.2886751345948128,4,3,1,0
1323,She's onto us.,1.25,0.2886751345948128,4,3,1,0
1324,I'll switch with you if you can guess what's in this thing.,1.25,0.2886751345948128,4,3,1,0
1325,"Ok, so you're black, and you're right handed. Is there something else I should know about you?",1.25,0.2886751345948128,4,3,1,0
1326,We couldn't have chosen a *brief*case?,1.25,0.2886751345948128,4,3,1,0
1327,I'm beginning to hope it's a gun.,1.25,0.2886751345948128,4,3,1,0
1328,Quit complaining! You sat shotgun in the carpool!,1.25,0.2886751345948128,4,3,1,0
1329,Do you think the jury will realize this is a really big case we are trying?,1.25,0.2886751345948128,4,3,1,0
1330,No case too big,1.25,0.2886751345948128,4,3,1,0
1331,Cash like this? Definitely a king mattress.,1.25,0.2886751345948128,4,3,1,0
1332,Never heard of a three-man flute.,1.25,0.2886751345948128,4,3,1,0
1333,"Oh, so you're a conservative?",1.25,0.2886751345948128,4,3,1,0
1334,It's important you get on the RIGHT side of the sharing economy,1.25,0.2886751345948128,4,3,1,0
1335,"I wasn't expecting a long, drawn out case.",1.25,0.2886751345948128,4,3,1,0
1336,"Hey, know what? We would make *great* pallbearers.",1.25,0.2886751345948128,4,3,1,0
1337,"just remember, its a base trombone",1.25,0.2886751345948128,4,3,1,0
1338,"If anyone asks, we're here for the croquet tournament, okay?",1.25,0.2886751345948128,4,3,1,0
1339,"Because we're a team, Bob, a single unified team.",1.25,0.2886751345948128,4,3,1,0
1340,"Damn, it's also my day to take the middle urinal",1.25,0.2886751345948128,4,3,1,0
1341,"He's holding up his end, but he isn't pulling his weight.",1.25,0.2886751345948128,4,3,1,0
1342,It's a Supreme Court brief.,1.25,0.2886751345948128,4,3,1,0
1343,As you can see with our new patented Casket Compression Technology™ pallbearing becomes a breeze.,1.25,0.2886751345948128,4,3,1,0
1344,You're new here aren't you?,1.25,0.2886751345948128,4,3,1,0
1345,"Yeah, maybe the open office has gone too far.",1.25,0.2886751345948128,4,3,1,0
1346,There!s no easy way to carry your light saber.,1.25,0.2886751345948128,4,3,1,0
1347,I get those middleman comments all the time.,1.25,0.2886751345948128,4,3,1,0
1348,I'm the one doing the heavy lifting,1.25,0.2886751345948128,4,3,1,0
1349,"So, whatever happened to the concept of ""brief""case?",1.25,0.2886751345948128,4,3,1,0
1350,Who knew triple bottom line accounting would be so popular?,1.25,0.2886751345948128,4,3,1,0
1351,I still have problems with the common bedroom.,1.25,0.2886751345948128,4,3,1,0
1352,"Dave, I thought that we all agreed to carry the briefcase with our left hand?",1.25,0.2886751345948128,4,3,1,0
1353,"Sadly that presentation died, but it will live on in all of us.",1.25,0.2886751345948128,4,3,1,0
1354,I feel like a pall bearer for a really bad big idea.,1.25,0.2886751345948128,4,3,1,0
1355,It's the opposite of brief.,1.25,0.2886751345948128,4,3,1,0
1356,"Do you think we might be pushing this whole ""team thing"" a bit too far?",1.25,0.2886751345948128,4,3,1,0
1357,Consider us as the three wise men reincarnated.,1.25,0.2886751345948128,4,3,1,0
1358,"Aw. Freeze drying, an elevator, half as many pall bearers, this new technology is making the funeral business so much better",1.25,0.2886751345948128,4,3,1,0
1359,So let me get this straight...the last one still holding on by the end of the week get's the window office?,1.25,0.2886751345948128,4,3,1,0
1360,Go down and park the stretch limo - we got this covered.,1.25,0.2886751345948128,4,3,1,0
1361,Do you ever feel like you're doing the work of three people?,1.25,0.2886751345948128,4,3,1,0
1362,Two Lefts Don't Make a Right...but Three Do,1.25,0.2886751345948128,4,3,1,0
1363,Why am I always the middle man?,1.25,0.2886751345948128,4,3,1,0
1364,You're the one who complained about your caseload.,1.25,0.2886751345948128,4,3,1,0
1365,I think it is going to be a long drawn out case,1.25,0.2886751345948128,4,3,1,0
1366,We're playing the St. Valentine's Massacre tonight.,1.25,0.2886751345948128,4,3,1,0
1367,These forms are still required in triplicate.,1.25,0.2886751345948128,4,3,1,0
1368,"It's gonna' be hell when he asks for the nuclear codes.""",1.25,0.2886751345948128,4,3,1,0
1369,It was a committee decision.,1.25,0.2886751345948128,4,3,1,0
1370,"It's brief, but not that brief.",1.25,0.2886751345948128,4,3,1,0
1371,"When we asked if you were a lefty, we weren't referring to your politics.",1.25,0.2886751345948128,4,3,1,0
1372,"Ironically, the brief is actually quite short.",1.25,0.2886751345948128,4,3,1,0
1373,I dread the day they get rid of the middle man.,1.25,0.2886751345948128,4,3,1,0
1374,Share an office? Why?,1.25,0.2886751345948128,4,3,1,0
1375,"And then the bartender asked us, 'Why the long case?'",1.25,0.2886751345948128,4,3,1,0
1376,"It's a much lighter load when the N.S.A., C.I.A. and F.B.I. work together.",1.25,0.2886751345948128,4,3,1,0
1377,She really just doesn't have a handle on our case.,1.25,0.2886751345948128,4,3,1,0
1378,Let's eliminate the middleman.,1.25,0.2886751345948128,4,3,1,0
1379,The executive bobsled case always wins us gold.,1.25,0.2886751345948128,4,3,1,0
1380,"We may all be sharing the workload, but you guys are really doing the heavy lifting.",1.25,0.2886751345948128,4,3,1,0
1381,He wanted a corporate burial service.,1.25,0.2886751345948128,4,3,1,0
1382,The Academy really expanded the number of nominees this year,1.25,0.2886751345948128,4,3,1,0
1383,I told you the one volume encyclopedia was a dumb idea.,1.25,0.2886751345948128,4,3,1,0
1384,"No, it's the 31st. Your turn starts tomorrow.",1.25,0.2886751345948128,4,3,1,0
1385,It would look funny if there were two of us carrying a briefcase.,1.25,0.2886751345948128,4,3,1,0
1386,Thank goodness for concealed carry.,1.25,0.2886751345948128,4,3,1,0
1387,We have the edge. The contrabassoon will totally throw them off.,1.25,0.2886751345948128,4,3,1,0
1388,Mine's the peanut butter and jelly sandwiches.,1.25,0.2886751345948128,4,3,1,0
1389,The evidence in this case is overwhelming.,1.25,0.2886751345948128,4,3,1,0
1390,"We are making strides on ethnic diversity, but gender diversity still needs work...",1.25,0.2886751345948128,4,3,1,0
1391,The board's really upset. We're gonna need to fall on our swords.,1.25,0.2886751345948128,4,3,1,0
1392,I hate being the middleman.,1.25,0.2886751345948128,4,3,1,0
1393,So uh how many kids you got?,1.25,0.2886751345948128,4,3,1,0
1394,"Yes Bentley, that was a long brief.",1.25,0.2886751345948128,4,3,1,0
1395,I gotta tell you...Slicing up the body was a great idea.,1.25,0.2886751345948128,4,3,1,0
1396,The embalming rotation is breeze.,1.25,0.2886751345948128,4,3,1,0
1397,And to think we bought the last one!,1.25,0.2886751345948128,4,3,1,0
1398,That's how you give a big presentation.,1.25,0.2886751345948128,4,3,1,0
1399,'I think it's time you and Frank got your own briefcases'.,1.25,0.2886751345948128,4,3,1,0
1400,Welcome to the major case team,1.25,0.2886751345948128,4,3,1,0
1401,Socialism sure makes work lighter.,1.25,0.2886751345948128,4,3,1,0
1402,I guess I'm not quite sold on this Briefcase-B-N-B idea.,1.25,0.2886751345948128,4,3,1,0
1403,It seemed like a good idea at the time.,1.25,0.2886751345948128,4,3,1,0
1404,How do you think she guessed we work at a surfboard company?,1.25,0.2886751345948128,4,3,1,0
1405,This new job sharing policy is great.,1.25,0.2886751345948128,4,3,1,0
1406,Poor Higgins. Packaging was his world.,1.25,0.2886751345948128,4,3,1,0
1407,"Let me do the talking, ok?",1.25,0.2886751345948128,4,3,1,0
1408,The boss is heavier than he looks.,1.25,0.2886751345948128,4,3,1,0
1409,I feel like we all have a handle on this case.,1.25,0.2886751345948128,4,3,1,0
1410,It looks like the deal is dead.,1.25,0.2886751345948128,4,3,1,0
1411,I thought for sure Cuban would have invested 200 grand for a 25 percent stake.,1.25,0.2886751345948128,4,3,1,0
1412,"I figure two years on this briefcase, go to get my MBA, and then develop an app that disrupts an an outdated industry.",1.25,0.2886751345948128,4,3,1,0
1413,Another proposal that will be dead on arrival.,1.25,0.2886751345948128,4,3,1,0
1414,Get used to it. NRA amicus briefs are not friendly and they're not brief.,1.25,0.2886751345948128,4,3,1,0
1415,And you thought this would be a brief case?,1.25,0.2886751345948128,4,3,1,0
1416,"You've always chosen the wrong side, Albertson.",1.25,0.2886751345948128,4,3,1,0
1417,"Ha, you got the heavy end.",1.25,0.2886751345948128,4,3,1,0
1418,You wanna be on the right side of this case.,1.25,0.2886751345948128,4,3,1,0
1419,This all-in-one technology is getting a bit out of hand,1.25,0.2886751345948128,4,3,1,0
1420,I look forward to the day when all of us can be on the same side of a case.,1.25,0.2886751345948128,4,3,1,0
1421,"I didn't realize that airport security would be such an issue, either.",1.25,0.2886751345948128,4,3,1,0
1422,Thank God Ben Carson's back!,1.25,0.2886751345948128,4,3,1,0
1423,Whose house tonight?,1.25,0.2886751345948128,4,3,1,0
1424,"We carpool, we merged briefcases and you're still not sharing your feelings. Damn it Fred, let me in.",1.25,0.2886751345948128,4,3,1,0
1425,There's no turning back now.,1.25,0.2886751345948128,4,3,1,0
1426,"No, YOU have to tell the boss her dog ran in front of a steamroller.",1.25,0.2886751345948128,4,3,1,0
1427,Well this is awkward,1.25,0.2886751345948128,4,3,1,0
1428,RyanAir.,1.25,0.2886751345948128,4,3,1,0
1429,"Get it through your brain, Janice. We only have 3 handles!",1.25,0.2886751345948128,4,3,1,0
1430,Do you think she noticed how big our briefcase is?,1.25,0.2886751345948128,4,3,1,0
1431,"""Wanna see 'no hands' again?",1.25,0.2886751345948128,4,3,1,0
1432,We best all stay at the same hotel.,1.25,0.2886751345948128,4,3,1,0
1433,Remember at the corners you and Johnson walk clockwise.,1.25,0.2886751345948128,4,3,1,0
1434,"Look, I've told you before, at Leadtec everyone starts at the back.",1.25,0.2886751345948128,4,3,1,0
1435,"This new iPhone case is a real lifesaver, eh?",1.25,0.2886751345948128,4,3,1,0
1436,"'Team building's OK, but this is ridiculous.'",1.25,0.2886751345948128,4,3,1,0
1437,I call shotgun,1.25,0.2886751345948128,4,3,1,0
1438,The boss has really been going overboard with his Costco Business Membership.,1.25,0.2886751345948128,4,3,1,0
1439,"2 can be as bad as 1, it's the loneliest number since...Capitalism, right guys?",1.25,0.2886751345948128,4,3,1,0
1440,You know- maybe people wouldn't stare at us as much if we didn't dress like the bad guys in The Matrix..,1.25,0.2886751345948128,4,3,1,0
1441,These are the contracts for our NBA clients.,1.25,0.2886751345948128,4,3,1,0
1442,"Sorry, Brian—you’re off the Henderson case.",1.25,0.2886751345948128,4,3,1,0
1443,Sad that Donald was run over by a steam roller...,1.25,0.2886751345948128,4,3,1,0
1444,Trust me. No one will notice.,1.25,0.2886751345948128,4,3,1,0
1445,Are you saying it smells funny ha ha or funny peculiar?,1.25,0.2886751345948128,4,3,1,0
1446,This job-share isn't as flexible as I thought it would be.,1.25,0.2886751345948128,4,3,1,0
1447,"I know they asked for the long form, but this is ridiculous.",1.25,0.2886751345948128,4,3,1,0
1448,Everyone wants to get rid of the middle man.,1.25,0.2886751345948128,4,3,1,0
1449,You'll only be able to see files I'm sharing with him,1.25,0.2886751345948128,4,3,1,0
1450,"It's the ""not so brief"" case.",1.25,0.2886751345948128,4,3,1,0
1451,We're in kind of a legal gray area here.,1.25,0.2886751345948128,4,3,1,0
1452,We really killed it on that pitch. I just wish we didn't have to carry the body out with us.,1.25,0.2886751345948128,4,3,1,0
1453,Your tie is making people stare.,1.25,0.2886751345948128,4,3,1,0
1454,Tandem briefcases are all the rage in Milan.,1.25,0.2886751345948128,4,3,1,0
1455,Try to look sad.,1.25,0.2886751345948128,4,3,1,0
1456,"Yes, there is no I in team but there is in briefcase and I want my own.",1.25,0.2886751345948128,4,3,1,0
1457,"It's the sharing economy, stupid.",1.25,0.2886751345948128,4,3,1,0
1458,"One tiny complaint about the handcuff, and now they don't trust me?",1.25,0.2886751345948128,4,3,1,0
1459,"It's called ""synergy""...",1.25,0.2886751345948128,4,3,1,0
1460,This isn't what I thought the boss meant when he said this was a three-man case,1.25,0.2886751345948128,4,3,1,0
1461,Mr. Trump has especially large briefs...,1.25,0.2886751345948128,4,3,1,0
1462,Are you sure this is what they meant by triplicate?,1.25,0.2886751345948128,4,3,1,0
1463,"When you suggested a three-way at the office, I had envisioned something a little different.",1.25,0.2886751345948128,4,3,1,0
1464,The elevator is easy...lets see if you can survive the revolving door!,1.25,0.2886751345948128,4,3,1,0
1465,I really thought I was going to get the lead on this case.,1.25,0.2886751345948128,4,3,1,0
1466,I see the two of you have finally gotten a handle on what we do around here!,1.25,0.2886751345948128,4,3,1,0
1467,So what do you think of the sharing economy?,1.25,0.2886751345948128,4,3,1,0
1468,Which part of being a team player did you not understand?,1.25,0.2886751345948128,4,3,1,0
1469,Long brief.,1.25,0.2886751345948128,4,3,1,0
1470,"The Boss said we had a ""loser nuclear football""",1.25,0.2886751345948128,4,3,1,0
1471,We've got to maintain the image that we're all in this together.,1.25,0.2886751345948128,4,3,1,0
1472,Don't take what she said personally. We have small hands too.,1.25,0.2886751345948128,4,3,1,0
1473,I get front on the way back.,1.25,0.2886751345948128,4,3,1,0
1474,"I mean, you can't blame her for staring.",1.25,0.2886751345948128,4,3,1,0
1475,I dated a black girl once and if it were up to me you wouldn't be standing in the back.,1.25,0.2886751345948128,4,3,1,0
1476,"Remember, if TSA asks, we packed this ourselves.",1.25,0.2886751345948128,4,3,1,0
1477,Next time I want to lead,1.25,0.2886751345948128,4,3,1,0
1478,So far no one has asked.,1.25,0.2886751345948128,4,3,1,0
