rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
1070,"If you think you'll catch us, you're off your rocker!",1.434782608695652,0.1229750923802691,23,14,8,1
1071,They're gainin' on us. Rock faster!,1.434782608695652,0.1381138751751474,23,15,6,2
1072,Don't make me go for MY popgun sheriff.,1.434782608695652,0.1517498325727467,23,16,4,3
1073,"Sheriff, ain't ""horse thief"" an exaggeration?",1.434782608695652,0.1381138751751474,23,15,6,2
1074,"What do you mean, I'm off my rocker?!",1.434782608695652,0.1229750923802691,23,14,8,1
1075,He thinks he is playing cops and rockers!,1.434782608695652,0.1381138751751474,23,15,6,2
1076,"Giddyup! In a few more inches, they'll be in cork-gun range!",1.434782608695652,0.1229750923802691,23,14,8,1
1077,"Failure to clean up our rocking horse poop, you've got to be kidding!",1.434782608695652,0.1381138751751474,23,15,6,2
1078,Damn! It doesn't look good for becoming an aging rocker,1.434782608695652,0.1517498325727467,23,16,4,3
1079,"If y'all don't like it, y'all can go right on back to yer sissy-pants spin class!",1.434782608695652,0.1381138751751474,23,15,6,2
1080,"Ha, just passed the 500 calorie mark! Beat that, sheriff!",1.434782608695652,0.1381138751751474,23,15,6,2
1081,"Well, at least they aren't gaining on us.",1.434782608695652,0.1056896597400864,23,13,10,0
1082,"Careful, Slim... termites a'yonder!",1.434782608695652,0.1381138751751474,23,15,6,2
1083,"Slow down, Jake. We’re gonna walk.",1.434782608695652,0.1229750923802691,23,14,8,1
1084,Sheriff! At this rate the film with never end!,1.434782608695652,0.1381138751751474,23,15,6,2
1085,I think the Sheriff is going off his rocker!,1.434782608695652,0.1229750923802691,23,14,8,1
1086,If we hurry we can hide out at the carousel.,1.434782608695652,0.1229750923802691,23,14,8,1
1087,"My therapist says I need to break the cycle, but I can't stop feeling that just when I'm getting ahead I fall back again.",1.434782608695652,0.1517498325727467,23,16,4,3
1088,Whose idea was this 'well regulated militia?',1.434782608695652,0.1381138751751474,23,15,6,2
1089,Rock faster Hank! I think they're gaining on us.,1.434782608695652,0.1381138751751474,23,15,6,2
1090,No animals were hurt in the making of this movie.,1.434782608695652,0.1517498325727467,23,16,4,3
1091,"I hope the next time I say 'Pony up', you'll understand what I mean.",1.434782608695652,0.1056896597400864,23,13,10,0
1092,"If we can just make it to Toys""R""Us, we can get us a couple of fresh steeds.",1.434782608695652,0.1381138751751474,23,15,6,2
1093,"You'll literally never catch us, sheriff!",1.434782608695652,0.1229750923802691,23,14,8,1
1094,"Dang it, they're still on our tails!",1.434782608695652,0.1381138751751474,23,15,6,2
1095,"Monkey see, monkey do, eh Sheriff? Well, two can play that game.",1.434782608695652,0.1381138751751474,23,15,6,2
1096,"Careful, we're entering rock country.",1.434782608695652,0.1517498325727467,23,16,4,3
1097,For the last time -- we are not horse thieves!,1.434782608695652,0.1517498325727467,23,16,4,3
1098,"I shot the sheriff, but I did not shoot the deputies.",1.434782608695652,0.1517498325727467,23,16,4,3
1099,Darn! My pistol is out of water.,1.434782608695652,0.1517498325727467,23,16,4,3
1100,All we stole was candy.,1.434782608695652,0.1229750923802691,23,14,8,1
1101,What did you expect.. this is Rocking Horse Ranch,1.434782608695652,0.1381138751751474,23,15,6,2
1102,Wouldn't want to beat a dead horse!,1.434782608695652,0.1381138751751474,23,15,6,2
1103,"I already told you, I'm not Billy the Kid!",1.434782608695652,0.1229750923802691,23,14,8,1
1104,Hey... they are using real guns!,1.434782608695652,0.1517498325727467,23,16,4,3
1105,You must be off your rocker if you think you're gonna catch us!,1.434782608695652,0.1056896597400864,23,13,10,0
1106,I reckon at this rate the heat will get us before the law does.,1.434782608695652,0.1517498325727467,23,16,4,3
1107,the hell with ASPCA approval for a chase scene,1.434782608695652,0.1381138751751474,23,15,6,2
1108,This still doesn't explain the 'Sundance' part of his name.,1.4285714285714286,0.1628822035855911,21,15,3,3
1109,"I swear to God, Dennis, if you make us miss nap time again...",1.4285714285714286,0.1628822035855911,21,15,3,3
1110,No way I'm spending another minute in time out.,1.4285714285714286,0.1475422227126635,21,14,5,2
1111,"Give it up Sheriff, you'll never catch us before nap time!",1.4285714285714286,0.1304101327393253,21,13,7,1
1112,"Hey Sheriff, we're gonna make a quick potty stop. O.K.?",1.4285714285714286,0.1106566670344976,21,12,9,0
1113,Hurry! He's getting away on a tricycle.,1.4285714285714286,0.1628822035855911,21,15,3,3
1114,"I'll be damned, Mel. There IS a quantum state for every possible world!",1.4285714285714286,0.1475422227126635,21,14,5,2
1115,"Don't worry, they'll fix it in CGI!",1.4230769230769231,0.1261632266681286,26,17,7,2
1116,Well heckfire. They're gainin' on us and my gun's outta water.,1.4230769230769231,0.1261632266681286,26,17,7,2
1117,Are you off your rocker? They're gaining on us.,1.4230769230769231,0.1261632266681286,26,17,7,2
1118,"No horse thievery here, sheriff. We traded four bags of marbles and two tops for these babies.",1.4230769230769231,0.1133147681742787,26,16,9,1
1119,"If you say, ""Hi ho Silver"" one more time!",1.4230769230769231,0.1133147681742787,26,16,9,1
1120,"I swear, sheriff! She said she was eight!",1.4230769230769231,0.1378190220551455,26,18,5,3
1121,"We'll beat you out of the frame, then you'll never see us again.",1.4230769230769231,0.1261632266681286,26,17,7,2
1122,We gotta get fresh horses!,1.4230769230769231,0.1261632266681286,26,17,7,2
1123,They're gaining on us!,1.4230769230769231,0.1378190220551455,26,18,5,3
1124,Hi yo slivers away!,1.4230769230769231,0.1133147681742787,26,16,9,1
1125,What the...? They're lapping us again!,1.4230769230769231,0.1485631378140612,26,19,3,4
1126,"Jake, looks like the Sheriff has gone off his rocker!",1.4230769230769231,0.1261632266681286,26,17,7,2
1127,"Dammit, Sundance – I know they’re low-emission, I’m just saying there’s something about the Old West that I kinda miss --",1.4230769230769231,0.1261632266681286,26,17,7,2
1128,"You're off your rocker if you think you're takin' us in, lawman....",1.4230769230769231,0.1378190220551455,26,18,5,3
1129,"No really, I'm having fun, this just wasn't what I was expecting for my bachelor party.",1.4230769230769231,0.1261632266681286,26,17,7,2
1130,Faster! I think their gaining on us.,1.4230769230769231,0.1261632266681286,26,17,7,2
1131,I'm getting too old for this crap.,1.4230769230769231,0.1133147681742787,26,16,9,1
1132,They ain't gaining on us.,1.4230769230769231,0.1133147681742787,26,16,9,1
1133,Doesn't look like we're going to shake them off!,1.4230769230769231,0.0988094813743471,26,15,11,0
1134,You think this is child's play?,1.4230769230769231,0.1261632266681286,26,17,7,2
1135,"Looks like we took up the wrong hobby, partner.",1.4230769230769231,0.1261632266681286,26,17,7,2
1136,"They're gaining on us Zeke, let's split up!",1.4230769230769231,0.1261632266681286,26,17,7,2
1137,"You can't catch us. As Einstein said, time and space are relative.",1.4230769230769231,0.1485631378140612,26,19,3,4
1138,When we catch him we will put on his pajamas but no TV.,1.4230769230769231,0.1261632266681286,26,17,7,2
1139,Yet another great American tradition that PETA has managed to neuter.,1.4230769230769231,0.1133147681742787,26,16,9,1
1140,"It's almost nap-time, let's head em off at the pacifier!",1.4230769230769231,0.1585809856006792,26,20,1,5
1141,Mind if we pull over for a potty break?,1.4230769230769231,0.1133147681742787,26,16,9,1
1142,I told you Toys R Us ain't the best place to get horses!,1.4230769230769231,0.1133147681742787,26,16,9,1
1143,"Dag nabbit Rusty, I told you we should have taken the hobby horses.",1.4230769230769231,0.1261632266681286,26,17,7,2
1144,Aren't we better off on foot?,1.4230769230769231,0.1133147681742787,26,16,9,1
1145,This explains why they call you The Kid.,1.4230769230769231,0.1133147681742787,26,16,9,1
1146,We're not going to make it pard. They've got late model rides.,1.4230769230769231,0.1378190220551455,26,18,5,3
1147,I told you not to buy last year's hybrid.,1.4230769230769231,0.1378190220551455,26,18,5,3
1148,"We gotta hurry, Clem- these guys ain't playin' around...",1.4230769230769231,0.1133147681742787,26,16,9,1
1149,"No, I won't trade horses with you.",1.4230769230769231,0.0988094813743471,26,15,11,0
1150,"Rock faster, they're catching up with us.",1.4230769230769231,0.1133147681742787,26,16,9,1
1151,"You might as well quit now, two more feet and we're out of your jurisdiction.",1.4230769230769231,0.0988094813743471,26,15,11,0
1152,Your left side rear stick is starting to crack.,1.4230769230769231,0.1261632266681286,26,17,7,2
1153,Dang! We've been rockin' hard all day and they're still gainin' on us!,1.4230769230769231,0.1261632266681286,26,17,7,2
1154,If you say 'giddy-up' one more time I'll shoot you.,1.4230769230769231,0.1378190220551455,26,18,5,3
1155,"Dang, they're gainin' on us and we're out of caps!",1.4230769230769231,0.1261632266681286,26,17,7,2
1156,You'll never catch us Sheriff. We've got fresh horses up ahead.,1.4230769230769231,0.1378190220551455,26,18,5,3
1157,Are you sure this will get us into Toy Story 4,1.4230769230769231,0.1261632266681286,26,17,7,2
1158,My five-year-old warned me about this.,1.4230769230769231,0.1261632266681286,26,17,7,2
1159,This is a lot of fun guys but we probably ought to get back to work.,1.4230769230769231,0.1261632266681286,26,17,7,2
1160,Never again. Never challenge a cartoonist to draw!,1.4230769230769231,0.1261632266681286,26,17,7,2
1161,It's 'cops 'n 'rockers!,1.4230769230769231,0.1261632266681286,26,17,7,2
1162,"We're never gonna catch the Broom Horse Gang, Sheriff.",1.4230769230769231,0.1261632266681286,26,17,7,2
1163,"Dammit, they're still right on us, Butch.",1.4230769230769231,0.1378190220551455,26,18,5,3
1164,Westerns just aren't the same in the age of PETA.,1.4230769230769231,0.1261632266681286,26,17,7,2
1165,Hey Sheriff - does all this mean I can only be charged as a juvenile !??,1.4230769230769231,0.1261632266681286,26,17,7,2
1166,I can't believe you said robbing the bank would be child's play.,1.4230769230769231,0.1133147681742787,26,16,9,1
1167,The beginnings of the Nanny State.,1.4230769230769231,0.1485631378140612,26,19,3,4
1168,All this chasing for some stolen Monopoly money.,1.4230769230769231,0.1133147681742787,26,16,9,1
1169,Maybe we should have taken the getaway pogo stick.,1.4230769230769231,0.1261632266681286,26,17,7,2
1170,You must be off your rocker!,1.4230769230769231,0.1378190220551455,26,18,5,3
1171,"These horses just don't rock like they used to. Fortunately for us, neither do theirs.",1.4166666666666667,0.1334691337419845,24,16,6,2
1172,How 'bout if I tell you where I hid your crayons?,1.4166666666666667,0.1334691337419845,24,16,6,2
1173,Told you we should have gotten here earlier for the spin class!,1.4166666666666667,0.1191252334983594,24,15,8,1
1174,They're gaining on us...I knew we should have taken the wagon!,1.4166666666666667,0.1191252334983594,24,15,8,1
1175,"Metaphor aside, Kasich's still not gonna win.",1.4166666666666667,0.1334691337419845,24,16,6,2
1176,"Rock harder, or it's nap time for us!",1.4166666666666667,0.1464144735592518,24,17,4,3
1177,They're relatively gaining on us!,1.4166666666666667,0.1464144735592518,24,17,4,3
1178,"One man's hobby is another's obsession, marshal.",1.4166666666666667,0.1464144735592518,24,17,4,3
1179,"My kid was right, they take horse theft seriously out here.",1.4166666666666667,0.1334691337419845,24,16,6,2
1180,You'll never catch me! You're off your rocker!,1.4166666666666667,0.1191252334983594,24,15,8,1
1181,We're done for now Bart! The Sheriff's gone off his rocker!,1.4166666666666667,0.1464144735592518,24,17,4,3
1182,We're going to leave you in the sawdust partner!,1.4166666666666667,0.1334691337419845,24,16,6,2
1183,"We're not a-scared of you, Sheriff...we know them's only cap-guns.",1.4166666666666667,0.1027989924573268,24,14,10,0
1184,"They're gaining, wait we are pulling away, nope they are gaining again.....",1.4166666666666667,0.1191252334983594,24,15,8,1
1185,Environmental rules be damned! I would rather we had real horses!,1.4166666666666667,0.1191252334983594,24,15,8,1
1186,It's gonna take a mighty big tweezer to get these splinters out.,1.4166666666666667,0.1464144735592518,24,17,4,3
1187,I'm not going back to the playpen!,1.4166666666666667,0.1464144735592518,24,17,4,3
1188,You'll never rock in this town again.,1.4166666666666667,0.1464144735592518,24,17,4,3
1189,"Heck, sheriff, can't you tell we ain't them horse thieves?!",1.4166666666666667,0.1191252334983594,24,15,8,1
1190,I told you we were more Country than Rock-n-Roll!,1.4166666666666667,0.1334691337419845,24,16,6,2
1191,Next week we trade places.,1.4166666666666667,0.1191252334983594,24,15,8,1
1192,We should’ve stuck with Billy the Big Kid’s gang.,1.4166666666666667,0.1191252334983594,24,15,8,1
1193,"Just keep going, we'll fix it in post",1.4166666666666667,0.1191252334983594,24,15,8,1
1194,We'll head 'em off at the past.,1.4166666666666667,0.1334691337419845,24,16,6,2
1195,Relax! It's just a hobby!,1.4166666666666667,0.1191252334983594,24,15,8,1
1196,"This is the last time I buy something 'cause the salesman tells me it's got ""more giddy up"".",1.4166666666666667,0.1334691337419845,24,16,6,2
1197,You guys need to find a new hobby!,1.4166666666666667,0.1464144735592518,24,17,4,3
1198,If they get off their horses we're cooked.,1.4166666666666667,0.1334691337419845,24,16,6,2
1199,Break for lunch?,1.4166666666666667,0.1334691337419845,24,16,6,2
1200,You're still it.,1.4166666666666667,0.1191252334983594,24,15,8,1
1201,"Hey, how come we're all wearing white hats!?",1.4166666666666667,0.1191252334983594,24,15,8,1
1202,These new horse safety laws are killing my outlaw vibe.,1.4166666666666667,0.1191252334983594,24,15,8,1
1203,"Yee-haaa, we lost them.. they are already a good 6 feet behind",1.4166666666666667,0.1464144735592518,24,17,4,3
1204,Go away. You've been behind us for a week and haven't gained an inch on us.,1.4166666666666667,0.1464144735592518,24,17,4,3
1205,"For the last time, I did not take that candy from that baby!",1.4166666666666667,0.1334691337419845,24,16,6,2
1206,My partner's ridin' Splinters. Me? I'm on Vasectomy.,1.4166666666666667,0.1464144735592518,24,17,4,3
1207,"""Great move Sundance. How are we gonna get out of this one?",1.4166666666666667,0.1583047266300976,24,18,2,4
1208,Giddy up and down!,1.4166666666666667,0.1464144735592518,24,17,4,3
1209,"Alright Trigger, if you don't out run these guys you are going to the wooden pencil factory !",1.4166666666666667,0.1027989924573268,24,14,10,0
1210,Are they gaining? Or is it just me?,1.4166666666666667,0.1464144735592518,24,17,4,3
1211,They're virtually gaining on us!,1.4166666666666667,0.1464144735592518,24,17,4,3
1212,"Stop shouting, 'Hi, ho, Woody.'",1.4166666666666667,0.1583047266300976,24,18,2,4
1213,"You rock, Dude!",1.4166666666666667,0.1334691337419845,24,16,6,2
1214,Want to call it a draw?,1.4166666666666667,0.1464144735592518,24,17,4,3
1215,"Sheriff, I wonder if that's them rich Rockin'feller's we keep hearing so much about....",1.4166666666666667,0.1583047266300976,24,18,2,4
1216,"We rock, but we're still getting nowhere fast.",1.4166666666666667,0.1464144735592518,24,17,4,3
1217,"Whatever you do, don't lean back",1.4166666666666667,0.1027989924573268,24,14,10,0
1218,"No ""Horse-Play"" Allowed!",1.4166666666666667,0.1464144735592518,24,17,4,3
1219,No animals were harmed in the making of this film,1.4166666666666667,0.1464144735592518,24,17,4,3
1220,Knock 'em off. They won't get far on foot.,1.4166666666666667,0.1334691337419845,24,16,6,2
1221,You can't catch me... But I can't escape.,1.4166666666666667,0.1334691337419845,24,16,6,2
1222,You'll never catch 'The Kid'!,1.4166666666666667,0.1334691337419845,24,16,6,2
1223,These production cuts are getting out of hand Butch!,1.4166666666666667,0.1027989924573268,24,14,10,0
1224,Billy the Kid feared he had robbed his last train set this time.,1.4166666666666667,0.1191252334983594,24,15,8,1
1225,Hold on to your hats. There's a Lego truck speeding our way.,1.4166666666666667,0.1464144735592518,24,17,4,3
1226,Them two rag dolls and fifty head of teddy bear was practically asking to be rustled.,1.4166666666666667,0.1334691337419845,24,16,6,2
1227,"We need to talk about the budget for these ""Old West"" re-enactments.",1.4166666666666667,0.1191252334983594,24,15,8,1
1228,This made more sense when we were kids.,1.4166666666666667,0.1191252334983594,24,15,8,1
1229,I guess virtual reality still has some issues.,1.4166666666666667,0.1583047266300976,24,18,2,4
1230,"Keep ridein', they'll soon tire of eatin' our sawdust.",1.4166666666666667,0.1583047266300976,24,18,2,4
1231,We just can't seem to mosey along like we used to.,1.4090909090909092,0.1258579373169405,22,14,7,1
1232,And they're off and rocking!,1.4090909090909092,0.1258579373169405,22,14,7,1
1233,"So, that's where Billy the Kid gets his name!",1.4090909090909092,0.142018395691119,22,15,5,2
1234,Y'all can't prove we stole them crayons!,1.4090909090909092,0.1258579373169405,22,14,7,1
1235,"You'll never catch me, even when the music stops.",1.4090909090909092,0.142018395691119,22,15,5,2
1236,I told you we shouldn't be toying with stealing horses.,1.4090909090909092,0.156519101210311,22,16,3,3
1237,You're not going anywhere...,1.4090909090909092,0.142018395691119,22,15,5,2
1238,"I know they're right there, but they don't seem to be gaining on us.",1.4090909090909092,0.1258579373169405,22,14,7,1
1239,I thought YOU put a quarter in the meter.,1.4090909090909092,0.142018395691119,22,15,5,2
1240,You'd think there'd be an easier way to do this huh?,1.4090909090909092,0.142018395691119,22,15,5,2
1241,This is what happens when we let horses join the Screen Actors Guild.,1.4090909090909092,0.156519101210311,22,16,3,3
1242,Who the hell thought up this stupid cartoon?,1.4090909090909092,0.142018395691119,22,15,5,2
1243,I must have been off my rocker. I never should have entrusted a PETA member with rounding up the horses for our escape.,1.4090909090909092,0.156519101210311,22,16,3,3
1244,I have too much of a head start.,1.4090909090909092,0.1258579373169405,22,14,7,1
1245,Let's rock before we roll.,1.4090909090909092,0.142018395691119,22,15,5,2
1246,"You have until nap time, then it's over.",1.4090909090909092,0.1258579373169405,22,14,7,1
1247,I thought you were off your rocker !,1.4090909090909092,0.156519101210311,22,16,3,3
1248,They're after us for robbing that piggy bank!,1.4090909090909092,0.142018395691119,22,15,5,2
1249,All this giddy-up has left me hoarse.,1.4090909090909092,0.142018395691119,22,15,5,2
1250,You'll never catch us!,1.4090909090909092,0.142018395691119,22,15,5,2
1251,How the Great Horse Strike of 1859 led to an increase in hobbyists.,1.4074074074074074,0.1335389361282959,27,19,5,3
1252,"At this rate, you will never catch me.",1.4074074074074074,0.1335389361282959,27,19,5,3
1253,"Rock on, Durango. Our past is catching up with us.",1.4074074074074074,0.0963620200871097,27,16,11,0
1254,He's gaining! -- there's just one rock between us and a hard place.,1.4074074074074074,0.1335389361282959,27,19,5,3
1255,They're closing on us Tex and my gun's are out of caps.,1.4074074074074074,0.1335389361282959,27,19,5,3
1256,Eat my dust bunnies!,1.4074074074074074,0.1335389361282959,27,19,5,3
1257,Low budget western.,1.4074074074074074,0.1101573500238245,27,17,9,1
1258,"Sheriff, just heard your mom call, you best get off of that horse and head home.",1.4074074074074074,0.1224076983415432,27,18,7,2
1259,"Pete, something tells me were going to be riding like this all day.",1.4074074074074074,0.1224076983415432,27,18,7,2
1260,We're at full tilt and they're right behind us!,1.4074074074074074,0.1335389361282959,27,19,5,3
1261,Dang termites are slowing me down Bill,1.4074074074074074,0.1224076983415432,27,18,7,2
1262,If they catch us we will be in time out!,1.4,0.1414213562373095,25,18,4,3
1263,We need to find a different hobby!,1.4,0.1290994448735805,25,17,6,2
1264,You do realize none of us are going anywhere?,1.4,0.1290994448735805,25,17,6,2
1265,This here's a chase of arrested development.,1.4,0.1414213562373095,25,18,4,3
1266,Hah! Rock on Dudes!,1.4,0.1154700538379251,25,16,8,1
1267,Hurry! We need to shift out of rock and into roll.,1.4,0.1290994448735805,25,17,6,2
1268,At least we can say no animals were harmed in the making of this film!,1.4,0.1290994448735805,25,17,6,2
1269,Looks like we picked the wrong horses.,1.4,0.1154700538379251,25,16,8,1
1270,I'm not sure... but I think they are toying with us!,1.4,0.1154700538379251,25,16,8,1
1271,"Sheriff's gaining, Ned. I told you we should have taken the broomstick ponies.",1.4,0.1290994448735805,25,17,6,2
1272,We're losing them.,1.4,0.1290994448735805,25,17,6,2
1273,"There's a Toys ""R"" Us up ahead where we can get new mounts.",1.4,0.1414213562373095,25,18,4,3
1274,Hurry up. They're feigning on us.,1.4,0.1414213562373095,25,18,4,3
1275,We're losing them. They're almost off their rockers.,1.4,0.1290994448735805,25,17,6,2
1276,That Rocky Mount sheriff and his deputy are inching up on us.,1.4,0.1,25,15,10,0
1277,We'll be safe if we can make it to the bouncy house!,1.4,0.1290994448735805,25,17,6,2
1278,I reckon we should have stayed on the carousel.,1.4,0.1414213562373095,25,18,4,3
1279,Why are we holding our hats?,1.4,0.1,25,15,10,0
1280,PETA has gone too far this time. This is the last low budget western I'm doing!,1.4,0.1290994448735805,25,17,6,2
1281,The Not So Wild West.,1.4,0.1290994448735805,25,17,6,2
1282,Clippity clop is not a gallop sound you idiot,1.4,0.1154700538379251,25,16,8,1
1283,Racing for the republican nomination is the new ridiculous.,1.4,0.1414213562373095,25,18,4,3
1284,I thought we got away back at the carrousel.,1.4,0.1,25,15,10,0
1285,"If wives ask, we were playing poker.",1.4,0.1154700538379251,25,16,8,1
1286,Head for the Rockies!,1.4,0.1154700538379251,25,16,8,1
1287,And there's a carousel posse right behind them.,1.4,0.1290994448735805,25,17,6,2
1288,"Hurry up, they are gaining on us!",1.4,0.1414213562373095,25,18,4,3
1289,It's almost nap time! They won't get far!,1.4,0.1414213562373095,25,18,4,3
1290,I told ya robbin' the Toyland Bank was a bad idea!,1.4,0.1290994448735805,25,17,6,2
1291,"Well, we still haven't lost them, but the good news is they're not gaining on us.",1.4,0.1154700538379251,25,16,8,1
1292,"Rock faster bart, they're gainin' on us.",1.4,0.1290994448735805,25,17,6,2
1293,I don't think 'hobby' suffices. These horses are really more of a passion for me.,1.4,0.1290994448735805,25,17,6,2
1294,My daughter would know what to do,1.4,0.1521771820505364,20,14,4,2
1295,Rock harder! They're closing on us!,1.4,0.1154700538379251,25,16,8,1
1296,No animals were harmed in the making of this event.,1.4,0.1154700538379251,25,16,8,1
1297,"Taking ""Rocking Horse Pass"" was a bad idea.",1.4,0.1154700538379251,25,16,8,1
1298,He's reaching for his cap gun pard..!,1.4,0.1290994448735805,25,17,6,2
1299,"Spurs, dude...they're called spurs.",1.4,0.1290994448735805,25,17,6,2
1300,"Give up, Sheriff! You'll never see me do the jailhouse rock!",1.4,0.1154700538379251,25,16,8,1
1301,You won't get away with this!,1.4,0.1290994448735805,25,17,6,2
1302,They are too far ahead. We will never catch them.,1.4,0.1154700538379251,25,16,8,1
1303,"Dagnabbit, Sheriff's got one of dem carbon fiber rockers!",1.4,0.1414213562373095,25,18,4,3
1304,"We never shoulda' signed up for cowboy role play therapy , may arse hurts""",1.4,0.1154700538379251,25,16,8,1
1305,Maybe it's time to get a new hobby?,1.4,0.1,25,15,10,0
1306,Stay back or I’ll use my water gun.,1.4,0.1414213562373095,25,18,4,3
1307,Groupon?,1.4,0.1414213562373095,25,18,4,3
1308,"Quick, Clem, download the Giddy App.",1.4,0.1290994448735805,25,17,6,2
1309,"These will be edited in post, right?",1.4,0.1414213562373095,25,18,4,3
1310,"I agree, this is really weird.",1.4,0.1154700538379251,25,16,8,1
1311,"These horses are worthless, they should be made to studs.",1.4,0.1290994448735805,25,17,6,2
1312,"I told you to rustle a couple of ""hardy"" horses!",1.4,0.1290994448735805,25,17,6,2
1313,I'm not sure these horses are worth the low carbon footprint!,1.4,0.1290994448735805,25,17,6,2
1314,"Okaaay. Simon says, 'Use both hands.'",1.4,0.1154700538379251,25,16,8,1
1315,"Didn't you say that if we outlawed horses, outlaws would still have horses?",1.4,0.1,25,15,10,0
1316,This dude ranch rocks!,1.4,0.1154700538379251,25,16,8,1
1317,This ain't the wild west no more.,1.4,0.1154700538379251,25,16,8,1
1318,Copy cats!!!,1.4,0.1290994448735805,25,17,6,2
1319,We'll knock you off your rockers,1.4,0.1290994448735805,25,17,6,2
1320,Is it time to roll yet?,1.4,0.1521771820505364,20,14,4,2
1321,We've really got to get a new hobby.,1.4,0.1290994448735805,25,17,6,2
1322,Give it up---we have a 15-minute head start!,1.4,0.1290994448735805,25,17,6,2
1323,Head for Mexico before the wall goes up!,1.4,0.1290994448735805,25,17,6,2
1324,give it up….. you'll never catch us……….,1.4,0.1414213562373095,25,18,4,3
1325,I don't care how energy efficient they are!,1.4,0.1290994448735805,25,17,6,2
1326,Is horseplay illegal?,1.4,0.1290994448735805,25,17,6,2
1327,These new eco-friendly rides don't really have the giddy-up I was hoping for.,1.4,0.1414213562373095,25,18,4,3
1328,Why don't we settle this like men? With popguns.,1.4,0.1290994448735805,25,17,6,2
1329,But in my dream we got away.,1.4,0.1414213562373095,25,18,4,3
1330,"Grow up? I will when you do, Sheriff!",1.4,0.1154700538379251,25,16,8,1
1331,The programing of this virtual reality needs work.,1.4,0.1414213562373095,25,18,4,3
1332,We'll never catch those wooden Indians at this rate.,1.4,0.1,25,15,10,0
1333,You give up first.,1.4,0.1290994448735805,25,17,6,2
1334,Don't kid yourself. You've been chasing us for 40 years.,1.4,0.1290994448735805,25,17,6,2
1335,"Give it up, Sheriff, this horse is made from lightweight, kiln dried real Western pine. You're on an old oak.",1.4,0.1414213562373095,25,18,4,3
1336,Everyone stop where you are. It's time for a nap.,1.4,0.1154700538379251,25,16,8,1
1337,Th-they're ga-ga-gaining on us.,1.4,0.1414213562373095,25,18,4,3
1338,It's been hell ever since the real horses went on strike!,1.4,0.1154700538379251,25,16,8,1
1339,"Sheriff, you can go to hell - you and the horse you rode in on!",1.4,0.1290994448735805,25,17,6,2
1340,"Told ya, Mahogany better than Spruce any day",1.4,0.1290994448735805,25,17,6,2
1341,Next time I'm the horse thief and you're the accomplice.,1.391304347826087,0.1215696165947011,23,15,7,1
1342,We've done this since kindergarten. Let's switch sides.,1.391304347826087,0.1368639501437216,23,16,5,2
1343,We ain't goin back to yer Micky Mouse jailhouse sheriff...,1.391304347826087,0.1215696165947011,23,15,7,1
1344,What are the chances they are carrying toy pop guns?,1.391304347826087,0.1040509611153216,23,14,9,0
1345,Why do you keep calling me OJ? This isn't a white bronco!,1.391304347826087,0.1632080855499018,23,18,1,4
1346,Dang hybrids! They ain't near as good as our old hay-guzzlers!,1.391304347826087,0.1215696165947011,23,15,7,1
1347,You'll never catch us once we hit the Rocky Mountains!,1.391304347826087,0.1040509611153216,23,14,9,0
1348,They're heading for the Mexican playground.,1.391304347826087,0.1215696165947011,23,15,7,1
1349,You'll never catch us. We rock AND roll!,1.391304347826087,0.1506131137016415,23,17,3,3
1350,Just great! The Earps are closing fast AND our horses have termites.,1.391304347826087,0.1215696165947011,23,15,7,1
1351,"If you show me what's under your hat, I'll show you what's under mine.",1.391304347826087,0.1368639501437216,23,16,5,2
1352,Hold on to your hats; it's going to be a bumpy night.,1.391304347826087,0.1215696165947011,23,15,7,1
1353,Just keep ridin' pardner...they'll never catch us!,1.391304347826087,0.1040509611153216,23,14,9,0
1354,So much for zero emissions!,1.391304347826087,0.1368639501437216,23,16,5,2
1355,Half ass is better than no ass.,1.391304347826087,0.1506131137016415,23,17,3,3
1356,Let's split off and see if we can lose them.,1.391304347826087,0.1368639501437216,23,16,5,2
1357,I told you they were nags.,1.391304347826087,0.1368639501437216,23,16,5,2
1358,Stop tailgating!,1.391304347826087,0.1368639501437216,23,16,5,2
1359,The breeder stiffed us.,1.391304347826087,0.1368639501437216,23,16,5,2
1360,You're off your rocker if you think you're going to do anything but eat my sawdust.,1.391304347826087,0.1368639501437216,23,16,5,2
1361,Vegan westerns never seem to go anywhere.,1.391304347826087,0.1215696165947011,23,15,7,1
1362,"No, holding on to the RIGHT side makes you go faster.",1.391304347826087,0.1368639501437216,23,16,5,2
1363,Let's get back to the birthday party.,1.391304347826087,0.1040509611153216,23,14,9,0
1364,"Goldarnit, they've gained another inch on us!",1.391304347826087,0.1215696165947011,23,15,7,1
1365,"What's worse, getting caught or having a splinter in my ass?",1.391304347826087,0.1368639501437216,23,16,5,2
1366,Give us a break. It was just a bag of wooden nickels!,1.391304347826087,0.1506131137016415,23,17,3,3
1367,They’re gaining and also receding on us!,1.391304347826087,0.1368639501437216,23,16,5,2
1368,"Third place again, Senator Rubio.",1.391304347826087,0.1368639501437216,23,16,5,2
1369,Which one of you brought the juice boxes?,1.391304347826087,0.1215696165947011,23,15,7,1
1370,Wait - Billy's NOT a kid?,1.391304347826087,0.1506131137016415,23,17,3,3
